Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Product_ID,Sub_Category,Product_Name,Postal_Code,Segment,City,State,Region,Category,Sales
118,CA-2016-110457,2016-03-02,2016-03-06,"Standard Class",DK-13090,"Dave Kipp",FUR-TA-10001768,Tables,"Hon Racetrack Conference Tables",98103,Consumer,Seattle,Washington,West,Furniture,787.53
119,US-2016-136476,2016-04-05,2016-04-10,"Standard Class",GG-14650,"Greg Guthrie",OFF-BI-10003650,Binders,"GBC DocuBind 300 Electric Binding Machine",37620,Corporate,Bristol,Tennessee,South,"Office Supplies",157.794
120,CA-2017-103730,2017-06-12,2017-06-15,"First Class",SC-20725,"Steven Cartwright",FUR-FU-10002157,Furnishings,"Artistic Insta-Plaque",19805,Consumer,Wilmington,Delaware,East,Furniture,47.04
121,CA-2017-103730,2017-06-12,2017-06-15,"First Class",SC-20725,"Steven Cartwright",OFF-BI-10003910,Binders,"DXL Angle-View Binders with Locking Rings by Samsill",19805,Consumer,Wilmington,Delaware,East,"Office Supplies",30.84
122,CA-2017-103730,2017-06-12,2017-06-15,"First Class",SC-20725,"Steven Cartwright",OFF-ST-10000777,Storage,"Companion Letter/Legal File, Black",19805,Consumer,Wilmington,Delaware,East,"Office Supplies",226.56
123,CA-2017-103730,2017-06-12,2017-06-15,"First Class",SC-20725,"Steven Cartwright",OFF-EN-10002500,Envelopes,"Globe Weis Peel & Seel First Class Envelopes",19805,Consumer,Wilmington,Delaware,East,"Office Supplies",115.02
124,CA-2017-103730,2017-06-12,2017-06-15,"First Class",SC-20725,"Steven Cartwright",TEC-PH-10003875,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",19805,Consumer,Wilmington,Delaware,East,Technology,68.04
125,US-2015-152030,2015-12-26,2015-12-28,"Second Class",AD-10180,"Alan Dominguez",FUR-CH-10004063,Chairs,"Global Deluxe High-Back Manager's Chair",77041,"Home Office",Houston,Texas,Central,Furniture,600.558
126,US-2015-134614,2015-09-20,2015-09-25,"Standard Class",PF-19165,"Philip Fox",FUR-TA-10004534,Tables,"Bevis 44 x 96 Conference Tables",61701,Consumer,Bloomington,Illinois,Central,Furniture,617.7
127,US-2018-107272,2018-11-05,2018-11-12,"Standard Class",TS-21610,"Troy Staebel",OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",85023,Consumer,Phoenix,Arizona,West,"Office Supplies",2.388
128,US-2018-107272,2018-11-05,2018-11-12,"Standard Class",TS-21610,"Troy Staebel",OFF-ST-10002974,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",85023,Consumer,Phoenix,Arizona,West,"Office Supplies",243.992
129,US-2017-125969,2017-11-06,2017-11-10,"Second Class",LS-16975,"Lindsay Shagiari",FUR-CH-10001146,Chairs,"Global Task Chair, Black",90004,"Home Office","Los Angeles",California,West,Furniture,81.424
130,US-2017-125969,2017-11-06,2017-11-10,"Second Class",LS-16975,"Lindsay Shagiari",FUR-FU-10003773,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",90004,"Home Office","Los Angeles",California,West,Furniture,238.56
131,US-2018-164147,2018-02-02,2018-02-05,"First Class",DW-13585,"Dorothy Wardle",TEC-PH-10002293,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",43229,Corporate,Columbus,Ohio,East,Technology,59.97
132,US-2018-164147,2018-02-02,2018-02-05,"First Class",DW-13585,"Dorothy Wardle",OFF-PA-10002377,Paper,"Xerox 1916",43229,Corporate,Columbus,Ohio,East,"Office Supplies",78.304
133,US-2018-164147,2018-02-02,2018-02-05,"First Class",DW-13585,"Dorothy Wardle",OFF-FA-10002780,Fasteners,Staples,43229,Corporate,Columbus,Ohio,East,"Office Supplies",21.456
134,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-PA-10001804,Paper,"Xerox 195",95661,Consumer,Roseville,California,West,"Office Supplies",20.04
135,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-PA-10001736,Paper,"Xerox 1880",95661,Consumer,Roseville,California,West,"Office Supplies",35.44
136,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-AR-10001149,Art,"Sanford Colorific Colored Pencils, 12/Box",95661,Consumer,Roseville,California,West,"Office Supplies",11.52
137,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-FA-10002988,Fasteners,"Ideal Clamps",95661,Consumer,Roseville,California,West,"Office Supplies",4.02
138,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-BI-10004781,Binders,"GBC Wire Binding Strips",95661,Consumer,Roseville,California,West,"Office Supplies",76.176
139,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",OFF-SU-10001218,Supplies,"Fiskars Softgrip Scissors",95661,Consumer,Roseville,California,West,"Office Supplies",65.88
140,CA-2017-145583,2017-10-13,2017-10-19,"Standard Class",LC-16885,"Lena Creighton",FUR-FU-10001706,Furnishings,"Longer-Life Soft White Bulbs",95661,Consumer,Roseville,California,West,Furniture,43.12
141,CA-2017-110366,2017-09-05,2017-09-07,"Second Class",JD-15895,"Jonathan Doherty",FUR-FU-10004848,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",19140,Corporate,Philadelphia,Pennsylvania,East,Furniture,82.8
142,CA-2018-106180,2018-09-18,2018-09-23,"Standard Class",SH-19975,"Sally Hughsby",OFF-AR-10000940,Art,"Newell 343",94122,Corporate,"San Francisco",California,West,"Office Supplies",8.82
143,CA-2018-106180,2018-09-18,2018-09-23,"Standard Class",SH-19975,"Sally Hughsby",OFF-EN-10004030,Envelopes,"Convenience Packs of Business Envelopes",94122,Corporate,"San Francisco",California,West,"Office Supplies",10.86
144,CA-2018-106180,2018-09-18,2018-09-23,"Standard Class",SH-19975,"Sally Hughsby",OFF-PA-10004327,Paper,"Xerox 1911",94122,Corporate,"San Francisco",California,West,"Office Supplies",143.7
145,CA-2018-155376,2018-12-22,2018-12-27,"Standard Class",SG-20080,"Sandra Glassco",OFF-AP-10001058,Appliances,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",64055,Consumer,Independence,Missouri,Central,"Office Supplies",839.43
146,CA-2016-110744,2016-09-07,2016-09-12,"Standard Class",HA-14920,"Helen Andreada",OFF-ST-10003656,Storage,"Safco Industrial Wire Shelving",91104,Consumer,Pasadena,California,West,"Office Supplies",671.93
147,CA-2015-110072,2015-10-22,2015-10-28,"Standard Class",MG-17680,"Maureen Gastineau",FUR-FU-10000521,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",43055,"Home Office",Newark,Ohio,East,Furniture,93.888
148,CA-2017-114489,2017-12-05,2017-12-09,"Standard Class",JE-16165,"Justin Ellison",TEC-PH-10000215,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",53132,Corporate,Franklin,Wisconsin,Central,Technology,384.45
149,CA-2017-114489,2017-12-05,2017-12-09,"Standard Class",JE-16165,"Justin Ellison",TEC-PH-10001448,Phones,"Anker Astro 15000mAh USB Portable Charger",53132,Corporate,Franklin,Wisconsin,Central,Technology,149.97
150,CA-2017-114489,2017-12-05,2017-12-09,"Standard Class",JE-16165,"Justin Ellison",FUR-CH-10000454,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",53132,Corporate,Franklin,Wisconsin,Central,Furniture,1951.84
151,CA-2017-114489,2017-12-05,2017-12-09,"Standard Class",JE-16165,"Justin Ellison",OFF-BI-10002735,Binders,"GBC Prestige Therm-A-Bind Covers",53132,Corporate,Franklin,Wisconsin,Central,"Office Supplies",171.55
152,CA-2017-158834,2017-03-13,2017-03-16,"First Class",TW-21025,"Tamara Willingham",OFF-AP-10000326,Appliances,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",85254,"Home Office",Scottsdale,Arizona,West,"Office Supplies",157.92
153,CA-2017-158834,2017-03-13,2017-03-16,"First Class",TW-21025,"Tamara Willingham",TEC-PH-10001254,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",85254,"Home Office",Scottsdale,Arizona,West,Technology,203.184
154,CA-2016-124919,2016-05-31,2016-06-02,"First Class",SP-20650,"Stephanie Phelps",OFF-PA-10001950,Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",95123,Corporate,"San Jose",California,West,"Office Supplies",58.38
155,CA-2016-124919,2016-05-31,2016-06-02,"First Class",SP-20650,"Stephanie Phelps",OFF-PA-10002254,Paper,"Xerox 1883",95123,Corporate,"San Jose",California,West,"Office Supplies",105.52
156,CA-2016-124919,2016-05-31,2016-06-02,"First Class",SP-20650,"Stephanie Phelps",OFF-ST-10001590,Storage,"Tenex Personal Project File with Scoop Front Design, Black",95123,Corporate,"San Jose",California,West,"Office Supplies",80.88
157,CA-2016-118948,2016-05-28,2016-06-03,"Standard Class",NK-18490,"Neil Knudson",OFF-AR-10001547,Art,"Newell 311",98105,"Home Office",Seattle,Washington,West,"Office Supplies",6.63
158,CA-2015-104269,2015-03-01,2015-03-06,"Second Class",DB-13060,"Dave Brooks",FUR-CH-10004063,Chairs,"Global Deluxe High-Back Manager's Chair",98115,Consumer,Seattle,Washington,West,Furniture,457.568
159,CA-2017-114104,2017-11-20,2017-11-24,"Standard Class",NP-18670,"Nora Paige",OFF-LA-10002475,Labels,"Avery 519",73034,Consumer,Edmond,Oklahoma,Central,"Office Supplies",14.62
160,CA-2017-114104,2017-11-20,2017-11-24,"Standard Class",NP-18670,"Nora Paige",TEC-PH-10004536,Phones,"Avaya 5420 Digital phone",73034,Consumer,Edmond,Oklahoma,Central,Technology,944.93
161,CA-2017-162733,2017-05-11,2017-05-12,"First Class",TT-21070,"Ted Trevino",OFF-PA-10002751,Paper,"Xerox 1920",90045,Consumer,"Los Angeles",California,West,"Office Supplies",5.98
162,CA-2016-119697,2016-12-28,2016-12-31,"Second Class",EM-13960,"Eric Murdock",TEC-AC-10003657,Accessories,"Lenovo 17-Key USB Numeric Keypad",19134,Consumer,Philadelphia,Pennsylvania,East,Technology,54.384
163,CA-2017-154508,2017-11-16,2017-11-20,"Standard Class",RD-19900,"Ruben Dartt",OFF-EN-10001990,Envelopes,"Staple envelope",88220,Consumer,Carlsbad,"New Mexico",West,"Office Supplies",28.4
164,CA-2017-113817,2017-11-07,2017-11-11,"Standard Class",MJ-17740,"Max Jones",OFF-BI-10004002,Binders,"Wilson Jones International Size A4 Ring Binders",98115,Consumer,Seattle,Washington,West,"Office Supplies",27.68
165,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",OFF-AR-10004441,Art,"BIC Brite Liner Highlighters",78207,Consumer,"San Antonio",Texas,Central,"Office Supplies",9.936
166,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",TEC-MA-10000822,Machines,"Lexmark MX611dhe Monochrome Laser Printer",78207,Consumer,"San Antonio",Texas,Central,Technology,8159.952
167,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",OFF-ST-10000991,Storage,"Space Solutions HD Industrial Steel Shelving.",78207,Consumer,"San Antonio",Texas,Central,"Office Supplies",275.928
168,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",FUR-CH-10004287,Chairs,"SAFCO Arco Folding Chair",78207,Consumer,"San Antonio",Texas,Central,Furniture,1740.06
169,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",OFF-AR-10002656,Art,"Sanford Liquid Accent Highlighters",78207,Consumer,"San Antonio",Texas,Central,"Office Supplies",32.064
170,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",OFF-AP-10002518,Appliances,"Kensington 7 Outlet MasterPiece Power Center",78207,Consumer,"San Antonio",Texas,Central,"Office Supplies",177.98
171,CA-2015-139892,2015-09-08,2015-09-12,"Standard Class",BM-11140,"Becky Martin",TEC-PH-10003931,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",78207,Consumer,"San Antonio",Texas,Central,Technology,143.976
172,CA-2015-118962,2015-08-05,2015-08-09,"Standard Class",CS-12130,"Chad Sievert",OFF-PA-10000659,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",90004,Consumer,"Los Angeles",California,West,"Office Supplies",20.94
173,CA-2015-118962,2015-08-05,2015-08-09,"Standard Class",CS-12130,"Chad Sievert",OFF-PA-10001144,Paper,"Xerox 1913",90004,Consumer,"Los Angeles",California,West,"Office Supplies",110.96
174,CA-2015-118962,2015-08-05,2015-08-09,"Standard Class",CS-12130,"Chad Sievert",FUR-CH-10003817,Chairs,"Global Value Steno Chair, Gray",90004,Consumer,"Los Angeles",California,West,Furniture,340.144
175,US-2015-100853,2015-09-14,2015-09-19,"Standard Class",JB-15400,"Jennifer Braxton",OFF-AP-10000891,Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",52.448
176,US-2015-100853,2015-09-14,2015-09-19,"Standard Class",JB-15400,"Jennifer Braxton",OFF-LA-10003148,Labels,"Avery 51",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",20.16
177,US-2018-152366,2018-04-21,2018-04-25,"Second Class",SJ-20500,"Shirley Jackson",OFF-AP-10002684,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",77036,Consumer,Houston,Texas,Central,"Office Supplies",97.264
178,US-2016-101511,2016-11-21,2016-11-23,"Second Class",JE-15745,"Joel Eaton",FUR-CH-10004698,Chairs,"Padded Folding Chairs, Black, 4/Carton",43055,Consumer,Newark,Ohio,East,Furniture,396.802
179,US-2016-101511,2016-11-21,2016-11-23,"Second Class",JE-15745,"Joel Eaton",OFF-SU-10002189,Supplies,"Acme Rosewood Handle Letter Opener",43055,Consumer,Newark,Ohio,East,"Office Supplies",15.88
180,CA-2016-137225,2016-12-15,2016-12-19,"Standard Class",JK-15640,"Jim Kriz",OFF-AR-10001940,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",10009,"Home Office","New York City","New York",East,"Office Supplies",3.28
181,CA-2015-166191,2015-12-05,2015-12-09,"Second Class",DK-13150,"David Kendrick",OFF-ST-10003455,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62521,Corporate,Decatur,Illinois,Central,"Office Supplies",24.816
182,CA-2015-166191,2015-12-05,2015-12-09,"Second Class",DK-13150,"David Kendrick",TEC-AC-10004659,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",62521,Corporate,Decatur,Illinois,Central,Technology,408.744
183,CA-2015-158274,2015-11-19,2015-11-24,"Second Class",RM-19675,"Robert Marley",TEC-PH-10003273,Phones,"AT&T TR1909W",71203,"Home Office",Monroe,Louisiana,South,Technology,503.96
184,CA-2015-158274,2015-11-19,2015-11-24,"Second Class",RM-19675,"Robert Marley",TEC-PH-10004896,Phones,"Nokia Lumia 521 (T-Mobile)",71203,"Home Office",Monroe,Louisiana,South,Technology,149.95
185,CA-2015-158274,2015-11-19,2015-11-24,"Second Class",RM-19675,"Robert Marley",TEC-AC-10002345,Accessories,"HP Standard 104 key PS/2 Keyboard",71203,"Home Office",Monroe,Louisiana,South,Technology,29
186,CA-2017-105018,2017-11-28,2017-12-02,"Standard Class",SK-19990,"Sally Knutson",OFF-BI-10001890,Binders,"Avery Poly Binder Pockets",6824,Consumer,Fairfield,Connecticut,East,"Office Supplies",7.16
187,CA-2015-123260,2015-08-26,2015-08-30,"Standard Class",FM-14290,"Frank Merwin",TEC-AC-10002323,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",90032,"Home Office","Los Angeles",California,West,Technology,176.8
188,CA-2017-157000,2017-07-16,2017-07-22,"Standard Class",AM-10360,"Alice McCarthy",OFF-ST-10001328,Storage,"Personal Filing Tote with Lid, Black/Gray",75051,Corporate,"Grand Prairie",Texas,Central,"Office Supplies",37.224
189,CA-2017-157000,2017-07-16,2017-07-22,"Standard Class",AM-10360,"Alice McCarthy",OFF-PA-10001950,Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",75051,Corporate,"Grand Prairie",Texas,Central,"Office Supplies",20.016
190,CA-2016-102281,2016-10-12,2016-10-14,"First Class",MP-17470,"Mark Packer",FUR-BO-10002613,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",10035,"Home Office","New York City","New York",East,Furniture,899.136
191,CA-2016-102281,2016-10-12,2016-10-14,"First Class",MP-17470,"Mark Packer",TEC-PH-10001552,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",10035,"Home Office","New York City","New York",East,Technology,71.76
192,CA-2016-102281,2016-10-12,2016-10-14,"First Class",MP-17470,"Mark Packer",OFF-PA-10000061,Paper,"Xerox 205",10035,"Home Office","New York City","New York",East,"Office Supplies",51.84
193,CA-2016-102281,2016-10-12,2016-10-14,"First Class",MP-17470,"Mark Packer",FUR-BO-10002545,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",10035,"Home Office","New York City","New York",East,Furniture,626.352
194,CA-2016-102281,2016-10-12,2016-10-14,"First Class",MP-17470,"Mark Packer",OFF-AR-10003514,Art,"4009 Highlighters by Sanford",10035,"Home Office","New York City","New York",East,"Office Supplies",19.9
195,CA-2016-131457,2016-10-31,2016-11-06,"Standard Class",MZ-17515,"Mary Zewe",OFF-EN-10001509,Envelopes,"Poly String Tie Envelopes",92374,Corporate,Redlands,California,West,"Office Supplies",14.28
196,CA-2015-140004,2015-03-21,2015-03-25,"Standard Class",CB-12025,"Cassandra Brandow",OFF-AR-10004685,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",45011,Consumer,Hamilton,Ohio,East,"Office Supplies",7.408
197,CA-2015-140004,2015-03-21,2015-03-25,"Standard Class",CB-12025,"Cassandra Brandow",OFF-AR-10004027,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",45011,Consumer,Hamilton,Ohio,East,"Office Supplies",6.048
198,CA-2018-107720,2018-11-06,2018-11-13,"Standard Class",VM-21685,"Valerie Mitchum",OFF-ST-10001414,Storage,"Decoflex Hanging Personal Folder File",7090,"Home Office",Westfield,"New Jersey",East,"Office Supplies",46.26
199,US-2018-124303,2018-07-06,2018-07-13,"Standard Class",FH-14365,"Fred Hopkins",OFF-BI-10000343,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",19120,Corporate,Philadelphia,Pennsylvania,East,"Office Supplies",2.946
200,US-2018-124303,2018-07-06,2018-07-13,"Standard Class",FH-14365,"Fred Hopkins",OFF-PA-10002749,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",19120,Corporate,Philadelphia,Pennsylvania,East,"Office Supplies",16.056
201,CA-2018-105074,2018-06-24,2018-06-29,"Standard Class",MB-17305,"Maria Bertelson",OFF-PA-10002666,Paper,"Southworth 25% Cotton Linen-Finish Paper & Envelopes",44312,Consumer,Akron,Ohio,East,"Office Supplies",21.744
202,CA-2015-133690,2015-08-03,2015-08-05,"First Class",BS-11755,"Bruce Stewart",FUR-TA-10004289,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",80219,Consumer,Denver,Colorado,West,Furniture,218.75
203,CA-2015-133690,2015-08-03,2015-08-05,"First Class",BS-11755,"Bruce Stewart",OFF-AP-10003622,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",80219,Consumer,Denver,Colorado,West,"Office Supplies",2.6
204,US-2018-116701,2018-12-17,2018-12-21,"Second Class",LC-17140,"Logan Currie",OFF-AP-10003217,Appliances,"Eureka Sanitaire  Commercial Upright",75220,Consumer,Dallas,Texas,Central,"Office Supplies",66.284
205,CA-2018-126382,2018-06-03,2018-06-07,"Standard Class",HK-14890,"Heather Kirkland",FUR-FU-10002960,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",37064,Corporate,Franklin,Tennessee,South,Furniture,35.168
206,CA-2018-108329,2018-12-09,2018-12-14,"Standard Class",LE-16810,"Laurel Elliston",TEC-PH-10001918,Phones,"Nortel Business Series Terminal T7208 Digital phone",90604,Consumer,Whittier,California,West,Technology,444.768
207,CA-2018-135860,2018-12-01,2018-12-07,"Standard Class",JH-15985,"Joseph Holt",OFF-ST-10000642,Storage,"Tennsco Lockers, Gray",48601,Consumer,Saginaw,Michigan,Central,"Office Supplies",83.92
208,CA-2018-135860,2018-12-01,2018-12-07,"Standard Class",JH-15985,"Joseph Holt",TEC-PH-10001700,Phones,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",48601,Consumer,Saginaw,Michigan,Central,Technology,131.98
209,CA-2018-135860,2018-12-01,2018-12-07,"Standard Class",JH-15985,"Joseph Holt",OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",48601,Consumer,Saginaw,Michigan,Central,"Office Supplies",15.92
210,CA-2018-135860,2018-12-01,2018-12-07,"Standard Class",JH-15985,"Joseph Holt",OFF-FA-10000134,Fasteners,"Advantus Push Pins, Aluminum Head",48601,Consumer,Saginaw,Michigan,Central,"Office Supplies",52.29
